,nr_serie,istation,idate,fdate,icarreira,isentido,ivariante,fstation,fcarreira,fsentido,fvariante,transfer_count,transfer_sum_time,transfer_sum_distance,travel_time,travel_distance,trust,cod_titulo,itaz,ftaz
764,NA,5701,NA,NA,755,ASC,0,1612,755,ASC,0,0,0,0,267,0,100,3133592,Alvalade (Cidade Universitaria),Sao Domingos de Benfica (Sete Rios | Norte)
765,NA,10315,NA,NA,729,DESC,0,10835,729,DESC,0,0,0,0,645,0,100,3133592,Ajuda (Ajuda | Norte),Benfica (Colegio Militar/Luz)
766,NA,10802,NA,NA,729,ASC,0,10315,729,ASC,0,0,0,0,925,0,100,3133592,Benfica (Colegio Militar/Luz),Ajuda (Ajuda | Norte)
767,NA,2111,NA,NA,728,ASC,0,12509,728,ASC,0,0,0,0,409,0,100,3133592,Santa Maria Maior (Castelo),Marvila (Infante Dom Henrique - Porto | Este)
768,NA,13810,NA,NA,737,DESC,0,917,12E,CIRC,0,1,1495,0,1731,0,99,3033581,Santa Maria Maior (Castelo),Santa Maria Maior (Baixa)
769,NA,5601,NA,NA,737,ASC,0,13810,737,ASC,0,0,0,0,214,0,100,3033581,Santa Maria Maior (Baixa),Santa Maria Maior (Castelo)
770,NA,7805,NA,NA,708,ASC,0,7821,708,ASC,0,0,0,0,42,0,74,3133592,Parque das Nacoes (Estacao Oriente),Parque das Nacoes (Parque Nacoes | Norte)
771,NA,2216,NA,NA,781,ASC,0,7715,781,ASC,0,0,0,0,483,0,100,3133592,Marvila (Infante Dom Henrique - Porto | Este),Olivais (Olivais | Norte)
772,NA,7716,NA,NA,781,DESC,0,12523,718,DESC,0,2,1839,19.3,3139,0,94,3133592,Olivais (Olivais - Centro),Marvila (Infante Dom Henrique - Porto | Este)
773,NA,912,NA,NA,737,ASC,0,5601,737,ASC,0,0,0,0,88,0,29,3133592,Santa Maria Maior (Baixa),Santa Maria Maior (Baixa)
774,NA,9611,NA,NA,15E,DESC,5,3803,15E,DESC,5,0,0,0,508,0,100,3133592,Belem (Belem | Oeste),Misericordia (Sao Paulo)
775,NA,9903,NA,NA,28E,DESC,8,917,28E,DESC,8,0,0,0,460,0,66,3133592,Misericordia (Sao Paulo),Santa Maria Maior (Baixa)
776,NA,9903,NA,NA,28E,DESC,8,917,28E,DESC,8,0,0,0,460,0,66,3133592,Misericordia (Sao Paulo),Santa Maria Maior (Baixa)
777,NA,5502,NA,NA,714,ASC,0,9508,714,ASC,0,0,0,0,533,0,97,3032779,Santa Maria Maior (Baixa),Belem (Belem | Este)
778,NA,8111,NA,NA,28E,DESC,8,5605,28E,DESC,8,0,0,0,240,0,99,3033581,Estrela (Estrela),Santa Maria Maior (Baixa)
779,NA,8111,NA,NA,28E,DESC,8,5605,28E,DESC,8,0,0,0,240,0,99,3033581,Estrela (Estrela),Santa Maria Maior (Baixa)
780,NA,8111,NA,NA,28E,DESC,8,5605,28E,DESC,8,0,0,0,240,0,99,3033581,Estrela (Estrela),Santa Maria Maior (Baixa)
781,NA,5502,NA,NA,760,ASC,0,3802,760,ASC,0,0,0,0,92,0,100,3032779,Santa Maria Maior (Baixa),Misericordia (Sao Paulo)
782,NA,9808,NA,NA,759,DESC,0,10611,51E,DESC,0,1,1012,112,1402,0,100,3033581,Penha de Franca (Sao Joao),Misericordia (Bairro Alto)
783,NA,5502,NA,NA,714,ASC,0,9508,714,ASC,0,0,0,0,533,0,97,3032779,Santa Maria Maior (Baixa),Belem (Belem | Este)
784,NA,10510,NA,NA,28E,ASC,8,8018,28E,ASC,8,0,0,0,556,0,100,3133592,Misericordia (Bairro Alto),Campo de Ourique (Campo Ourique)
785,NA,10201,NA,NA,760,DESC,0,810,760,DESC,0,0,0,0,613,0,100,3133592,Estrela (Ribeirinha - Belem),Santa Maria Maior (Castelo)
786,NA,7817,NA,NA,759,DESC,0,919,759,DESC,0,0,0,0,1584,0,74,3133592,Parque das Nacoes (Estacao Oriente),Santa Maria Maior (Baixa)
787,NA,7817,NA,NA,759,DESC,0,919,759,DESC,0,0,0,0,1584,0,74,3133592,Parque das Nacoes (Estacao Oriente),Santa Maria Maior (Baixa)
788,NA,8512,NA,NA,713,ASC,0,11111,713,DESC,0,1,1595,54.3,3072,0,99.5,3033583,Campo de Ourique (Amoreiras),Arroios (Arroios | Norte)
789,NA,10010,NA,NA,713,DESC,0,11111,713,DESC,0,0,0,0,972,0,99,3033583,Estrela (Estrela),Arroios (Arroios | Norte)
790,NA,8512,NA,NA,713,ASC,0,11111,713,DESC,0,1,1582,54.3,3059,0,99.5,3033583,Campo de Ourique (Amoreiras),Arroios (Arroios | Norte)
791,NA,8512,NA,NA,713,ASC,0,11111,713,DESC,0,1,1560,54.3,3037,0,99.5,3033583,Campo de Ourique (Amoreiras),Arroios (Arroios | Norte)
792,NA,2403,NA,NA,728,DESC,0,2114,728,DESC,0,0,0,0,693,0,100,3133592,Parque das Nacoes (Parque Nacoes | Sul),Sao Vicente de Fora (Sao Vicente)
793,NA,6723,NA,NA,28E,DESC,8,13801,28E,DESC,8,0,0,0,206,0,91,3133592,Misericordia (Sao Paulo),Santa Maria Maior (Castelo)
794,NA,2403,NA,NA,728,DESC,0,2114,728,DESC,0,0,0,0,693,0,100,3133592,Parque das Nacoes (Parque Nacoes | Sul),Sao Vicente de Fora (Sao Vicente)
795,NA,6723,NA,NA,28E,DESC,8,13801,28E,DESC,8,0,0,0,206,0,91,3133592,Misericordia (Sao Paulo),Santa Maria Maior (Castelo)
796,NA,8512,NA,NA,713,ASC,0,11111,713,DESC,0,1,1550,54.3,3027,0,99.5,3033583,Campo de Ourique (Amoreiras),Arroios (Arroios | Norte)
797,NA,79118,NA,NA,708,DESC,0,7719,708,DESC,0,0,0,0,396,0,100,3032779,Parque das Nacoes (Parque Tejo),Olivais (Olivais - Centro)
798,NA,3802,NA,NA,15E,ASC,5,9611,15E,ASC,5,0,0,0,1016,0,100,3032779,Misericordia (Sao Paulo),Belem (Belem | Oeste)
799,NA,9611,NA,NA,15E,DESC,4,3803,15E,DESC,4,0,0,0,518,0,100,3032779,Belem (Belem | Oeste),Misericordia (Sao Paulo)
800,NA,3802,NA,NA,15E,ASC,5,9611,15E,ASC,5,0,0,0,1016,0,100,3032779,Misericordia (Sao Paulo),Belem (Belem | Oeste)
801,NA,9611,NA,NA,15E,DESC,4,3803,15E,DESC,4,0,0,0,518,0,100,3032779,Belem (Belem | Oeste),Misericordia (Sao Paulo)
802,NA,9109,NA,NA,735,ASC,0,305,735,ASC,0,0,0,0,274,0,100,3133592,Sao Vicente de Fora (Sao Vicente),Areeiro (Areeiro | Norte)
803,NA,12115,NA,NA,15E,DESC,4,3803,15E,DESC,4,0,0,0,270,0,100,3033581,Alcantara (Santo Amaro | Sul),Misericordia (Sao Paulo)
804,NA,3802,NA,NA,760,ASC,0,12121,760,ASC,0,0,0,0,264,0,100,3033581,Misericordia (Sao Paulo),Alcantara (Santo Amaro | Sul)
805,NA,5510,NA,NA,794,ASC,0,9811,794,ASC,0,0,0,0,296,0,100,3033581,Santa Maria Maior (Baixa),Penha de Franca (Sao Joao)
806,NA,9808,NA,NA,759,DESC,0,5518,759,DESC,0,0,0,0,296,0,100,3033581,Penha de Franca (Sao Joao),Santa Maria Maior (Baixa)
807,NA,10513,NA,NA,28E,DESC,8,13801,28E,DESC,8,0,0,0,114,0,100,3033581,Misericordia (Sao Paulo),Santa Maria Maior (Castelo)
808,NA,13801,NA,NA,28E,DESC,8,917,28E,DESC,8,0,0,0,304,0,55,3033581,Santa Maria Maior (Castelo),Santa Maria Maior (Baixa)
809,NA,10513,NA,NA,28E,DESC,8,13801,28E,DESC,8,0,0,0,114,0,100,3033581,Misericordia (Sao Paulo),Santa Maria Maior (Castelo)
810,NA,13801,NA,NA,28E,DESC,8,917,28E,DESC,8,0,0,0,304,0,55,3033581,Santa Maria Maior (Castelo),Santa Maria Maior (Baixa)
811,NA,504,NA,NA,735,DESC,0,3801,735,DESC,0,0,0,0,623,0,100,3033600,Arroios (Arroios | Sul),Misericordia (Sao Paulo)
812,NA,9603,NA,NA,728,ASC,0,9501,728,ASC,0,0,0,0,254,0,100,3033581,Belem (Belem | Oeste),Belem (Ribeirinha - Belem)
813,NA,1014,NA,NA,51E,DESC,0,10611,51E,DESC,0,0,0,0,0,0,100,3133592,Santo Antonio (Sao Mamede),Misericordia (Bairro Alto)
814,NA,903,NA,NA,54E,DESC,0,904,54E,DESC,0,0,0,0,0,0,100,3133592,Santa Maria Maior (Baixa),Santa Maria Maior (Baixa)
815,NA,1014,NA,NA,51E,DESC,0,10611,51E,DESC,0,0,0,0,0,0,100,3133592,Santo Antonio (Sao Mamede),Misericordia (Bairro Alto)
816,NA,903,NA,NA,54E,DESC,0,904,54E,DESC,0,0,0,0,0,0,100,3133592,Santa Maria Maior (Baixa),Santa Maria Maior (Baixa)
817,NA,1221,NA,NA,702,ASC,0,1224,783,ASC,0,1,1850,374,1989,0,75,3033583,Avenidas Novas (Parque Eduardo VII),Santo Antonio (Sao Mamede)
818,NA,9611,NA,NA,15E,DESC,4,10507,53E,DESC,0,1,1328,298.4,1846,0,95,3033583,Belem (Belem | Oeste),Misericordia (Bairro Alto)
819,NA,10501,NA,NA,758,ASC,0,6812,758,ASC,0,0,0,0,394,0,100,3133592,Santa Maria Maior (Baixa),Santo Antonio (Amoreiras)
820,NA,5829,NA,NA,701,ASC,0,8507,701,ASC,0,0,0,0,1072,0,100,3133592,Lumiar (Telheiras | Este),Campolide (Campolide)
821,NA,8508,NA,NA,701,DESC,0,5829,701,DESC,0,0,0,0,1075,0,100,3133592,Campolide (Campolide),Lumiar (Telheiras | Este)
822,NA,8514,NA,NA,758,DESC,0,10502,758,DESC,0,0,0,0,213,0,100,3133592,Campo de Ourique (Amoreiras),Misericordia (Sao Paulo)
823,NA,311,NA,NA,717,ASC,0,16001,717,ASC,0,0,0,0,1455,0,100,3033581,Areeiro (Alto Pina),
824,NA,13802,NA,NA,28E,DESC,8,805,734,DESC,8,1,552,583.3,894,0,62,3133592,Santa Maria Maior (Castelo),Santa Maria Maior (Castelo)
825,NA,1812,NA,NA,736,DESC,0,1006,736,DESC,0,0,0,0,226,0,100,3133592,Avenidas Novas (Picoas),Santa Maria Maior (Baixa)
826,NA,901,NA,NA,736,ASC,0,1807,736,ASC,0,0,0,0,238,0,100,3133592,Santa Maria Maior (Baixa),Arroios (Estefania)
827,NA,3907,NA,NA,714,DESC,0,910,714,DESC,0,0,0,0,271,0,71,3033581,Estrela (Lapa),Santa Maria Maior (Baixa)
828,NA,910,NA,NA,714,ASC,0,9901,714,ASC,0,0,0,0,164,0,28,3033581,Santa Maria Maior (Baixa),Misericordia (Sao Paulo)
829,NA,910,NA,NA,714,ASC,0,9901,714,ASC,0,0,0,0,164,0,28,3033581,Santa Maria Maior (Baixa),Misericordia (Sao Paulo)
830,NA,10513,NA,NA,28E,DESC,8,5605,28E,DESC,8,0,0,0,82,0,99,3033581,Misericordia (Sao Paulo),Santa Maria Maior (Baixa)
831,NA,2104,NA,NA,735,DESC,1,3820,735,DESC,1,0,0,0,310,0,79,3033581,Sao Vicente de Fora (Sao Vicente),Misericordia (Sao Paulo)
832,NA,5515,NA,NA,25E,ASC,0,8112,25E,ASC,0,0,0,0,302,0,28,3033581,Santa Maria Maior (Baixa),Estrela (Estrela)
833,NA,6811,NA,NA,706,ASC,0,2128,706,ASC,0,0,0,0,654,0,100,3033581,Santo Antonio (Sao Mamede),Sao Vicente de Fora (Sao Vicente)
834,NA,306,NA,NA,767,DESC,0,9208,767,DESC,0,0,0,0,265,0,100,3133592,Areeiro (Areeiro | Norte),Arroios (Anjos)
835,NA,910,NA,NA,714,ASC,0,18710,714,ASC,0,0,0,0,1606,0,29,3033581,Santa Maria Maior (Baixa),
836,NA,9501,NA,NA,728,ASC,0,4505,728,ASC,0,1,2202,0,2683,0,74,3033581,Belem (Ribeirinha - Belem),Santa Maria Maior (Baixa)
837,NA,9905,NA,NA,53E,DESC,0,10507,53E,DESC,0,0,0,0,0,0,100,3033581,Misericordia (Sao Paulo),Misericordia (Bairro Alto)
838,NA,910,NA,NA,714,ASC,0,18710,714,ASC,0,0,0,0,1606,0,29,3033581,Santa Maria Maior (Baixa),
839,NA,9501,NA,NA,728,ASC,0,4505,728,ASC,0,1,2172,0,2653,0,74,3033581,Belem (Ribeirinha - Belem),Santa Maria Maior (Baixa)
840,NA,13618,NA,NA,726,DESC,0,13617,701,DESC,0,2,1875,22.1,2434,0,100,3133592,Sao Domingos de Benfica (Estrada Luz | Oeste),Sao Domingos de Benfica (Estrada Luz | Este)
841,NA,917,NA,NA,15E,ASC,5,9611,15E,ASC,5,0,0,0,1157,0,100,3133592,Santa Maria Maior (Baixa),Belem (Belem | Oeste)
842,NA,9611,NA,NA,15E,DESC,5,917,15E,DESC,5,0,0,0,644,0,100,3133592,Belem (Belem | Oeste),Santa Maria Maior (Baixa)
843,NA,917,NA,NA,15E,ASC,5,13208,15E,ASC,1,1,1731,93.6,2913,0,94,3133592,Santa Maria Maior (Baixa),Belem (Belem | Oeste)
844,NA,9611,NA,NA,15E,DESC,5,917,15E,DESC,5,0,0,0,644,0,100,3133592,Belem (Belem | Oeste),Santa Maria Maior (Baixa)
845,NA,1004,NA,NA,759,ASC,0,801,28E,DESC,8,1,2536,211.7,2756,0,99.5,3033581,Santa Maria Maior (Baixa),Santa Maria Maior (Castelo)
846,NA,1004,NA,NA,759,ASC,0,801,28E,DESC,8,1,2534,211.7,2754,0,99.5,3033581,Santa Maria Maior (Baixa),Santa Maria Maior (Castelo)
847,NA,1209,NA,NA,753,ASC,0,19001,753,ASC,0,0,0,0,1802,0,100,3133592,Avenidas Novas (Parque Eduardo VII),
848,NA,1014,NA,NA,51E,DESC,0,10611,51E,DESC,0,0,0,0,0,0,100,3033581,Santo Antonio (Sao Mamede),Misericordia (Bairro Alto)
849,NA,1014,NA,NA,51E,DESC,0,10611,51E,DESC,0,0,0,0,0,0,100,3033581,Santo Antonio (Sao Mamede),Misericordia (Bairro Alto)
850,NA,3820,NA,NA,728,DESC,0,3802,728,DESC,0,0,0,0,37,0,57,3032779,Misericordia (Sao Paulo),Misericordia (Sao Paulo)
851,NA,903,NA,NA,54E,DESC,0,904,54E,DESC,0,0,0,0,0,0,100,3032779,Santa Maria Maior (Baixa),Santa Maria Maior (Baixa)
852,NA,12115,NA,NA,15E,DESC,5,3803,15E,DESC,5,0,0,0,270,0,100,3133592,Alcantara (Santo Amaro | Sul),Misericordia (Sao Paulo)
853,NA,3802,NA,NA,15E,ASC,5,12116,15E,ASC,5,0,0,0,517,0,100,3133592,Misericordia (Sao Paulo),Alcantara (Santo Amaro | Sul)
854,NA,10601,NA,NA,24E,ASC,0,8515,24E,ASC,0,0,0,0,157,0,100,3033581,Misericordia (Bairro Alto),Santo Antonio (Amoreiras)
855,NA,12115,NA,NA,15E,DESC,5,3803,15E,DESC,5,0,0,0,270,0,100,3133592,Alcantara (Santo Amaro | Sul),Misericordia (Sao Paulo)
856,NA,3802,NA,NA,15E,ASC,5,12116,15E,ASC,5,0,0,0,517,0,100,3133592,Misericordia (Sao Paulo),Alcantara (Santo Amaro | Sul)
857,NA,9905,NA,NA,53E,DESC,0,10507,53E,DESC,0,0,0,0,0,0,100,3032779,Misericordia (Sao Paulo),Misericordia (Bairro Alto)
858,NA,9905,NA,NA,53E,DESC,0,10507,53E,DESC,0,0,0,0,0,0,100,3032779,Misericordia (Sao Paulo),Misericordia (Bairro Alto)
859,NA,11115,NA,NA,742,DESC,0,9801,742,DESC,0,0,0,0,411,0,100,3133592,Arroios (Arroios | Sul),Penha de Franca (Sao Joao)
860,NA,9802,NA,NA,742,ASC,1,11116,742,ASC,1,0,0,0,463,0,100,3133592,Penha de Franca (Sao Joao),Arroios (Arroios | Norte)
861,NA,4501,NA,NA,735,ASC,0,414,735,ASC,0,0,0,0,466,0,100,3032779,Santa Maria Maior (Baixa),Areeiro (Alto Pina)
862,NA,317,NA,NA,708,ASC,0,78101,708,ASC,0,1,1017,0,2100,0,100,3133592,Areeiro (Alto Pina),Parque das Nacoes (Parque Nacoes | Norte)
863,NA,78101,NA,NA,708,ASC,0,79119,708,ASC,0,0,0,0,161,0,100,3133592,Parque das Nacoes (Parque Nacoes | Norte),Parque das Nacoes (Parque Tejo)
864,NA,78102,NA,NA,708,DESC,0,305,756,ASC,0,1,1573,175.8,2468,0,92.5,3133592,Parque das Nacoes (Parque Nacoes | Norte),Areeiro (Areeiro | Norte)
865,NA,79118,NA,NA,708,DESC,0,78102,708,DESC,0,0,0,0,167,0,100,3133592,Parque das Nacoes (Parque Tejo),Parque das Nacoes (Parque Nacoes | Norte)
866,NA,319,NA,NA,756,ASC,0,9511,756,ASC,0,0,0,0,1019,0,100,3032779,Areeiro (Areeiro | Norte),Alcantara (Santo Amaro | Sul)
867,NA,9511,NA,NA,756,DESC,0,302,756,DESC,0,0,0,0,1114,0,100,3032779,Alcantara (Santo Amaro | Sul),Areeiro (Areeiro | Norte)
868,NA,319,NA,NA,756,ASC,0,9511,756,ASC,0,0,0,0,1019,0,100,3032779,Areeiro (Areeiro | Norte),Alcantara (Santo Amaro | Sul)
869,NA,9511,NA,NA,756,DESC,0,302,756,DESC,0,0,0,0,1114,0,100,3032779,Alcantara (Santo Amaro | Sul),Areeiro (Areeiro | Norte)
870,NA,319,NA,NA,756,ASC,0,9511,756,ASC,0,0,0,0,1019,0,100,3032779,Areeiro (Areeiro | Norte),Alcantara (Santo Amaro | Sul)
871,NA,9511,NA,NA,756,DESC,0,302,756,DESC,0,0,0,0,1114,0,100,3032779,Alcantara (Santo Amaro | Sul),Areeiro (Areeiro | Norte)
872,NA,1014,NA,NA,51E,DESC,0,10611,51E,DESC,0,0,0,0,0,0,100,3033581,Santo Antonio (Sao Mamede),Misericordia (Bairro Alto)
873,NA,4001,NA,NA,15E,DESC,5,3803,15E,DESC,5,0,0,0,235,0,100,3033581,Estrela (Alcantara),Misericordia (Sao Paulo)
874,NA,9611,NA,NA,15E,DESC,5,901,732,DESC,0,1,2795,0,3452,0,100,3033581,Belem (Belem | Oeste),Santa Maria Maior (Baixa)
875,NA,3824,NA,NA,25E,DESC,0,10514,28E,ASC,8,1,2521,235.8,3178,0,92.5,3033583,Misericordia (Sao Paulo),Santa Maria Maior (Baixa)
876,NA,903,NA,NA,54E,DESC,0,904,54E,DESC,0,0,0,0,0,0,100,3033583,Santa Maria Maior (Baixa),Santa Maria Maior (Baixa)
877,NA,3824,NA,NA,25E,DESC,0,10514,28E,ASC,8,1,2499,235.8,3156,0,92.5,3033583,Misericordia (Sao Paulo),Santa Maria Maior (Baixa)
878,NA,903,NA,NA,54E,DESC,0,904,54E,DESC,0,0,0,0,0,0,100,3033583,Santa Maria Maior (Baixa),Santa Maria Maior (Baixa)
879,NA,9611,NA,NA,15E,DESC,5,901,732,DESC,0,1,2795,0,3452,0,100,3033581,Belem (Belem | Oeste),Santa Maria Maior (Baixa)
880,NA,1714,NA,NA,736,DESC,0,3812,736,DESC,0,0,0,0,348,0,100,3133592,Avenidas Novas (Picoas),Misericordia (Sao Paulo)
881,NA,3812,NA,NA,736,ASC,0,1703,736,ASC,0,0,0,0,362,0,100,3133592,Misericordia (Sao Paulo),Arroios (Estefania)
882,NA,89905,NA,NA,794,DESC,0,5518,794,DESC,0,0,0,0,1103,0,23,3133592,Marvila (Marechal Gomes da Costa),Santa Maria Maior (Baixa)
883,NA,801,NA,NA,28E,ASC,8,8017,28E,ASC,8,0,0,0,1331,0,100,3033581,Santa Maria Maior (Castelo),Estrela (Alcantara)
884,NA,8017,NA,NA,28E,DESC,8,917,28E,DESC,8,0,0,0,666,0,98,3033581,Estrela (Alcantara),Santa Maria Maior (Baixa)
885,NA,903,NA,NA,54E,DESC,0,904,54E,DESC,0,0,0,0,0,0,100,3033581,Santa Maria Maior (Baixa),Santa Maria Maior (Baixa)
886,NA,1012,NA,NA,52E,DESC,0,1013,52E,DESC,0,1,1525,169.6,1525,0,100,3033581,Arroios (Anjos),Santo Antonio (Sao Jose)
887,NA,1012,NA,NA,52E,DESC,0,1013,52E,DESC,0,1,1522,169.6,1522,0,100,3033581,Arroios (Anjos),Santo Antonio (Sao Jose)
888,NA,8518,NA,NA,783,ASC,1,1225,783,ASC,1,0,0,0,108,0,100,3033581,Campo de Ourique (Amoreiras),Santo Antonio (Sao Jose)
889,NA,1014,NA,NA,51E,DESC,0,10611,51E,DESC,0,0,0,0,0,0,100,3133592,Santo Antonio (Sao Mamede),Misericordia (Bairro Alto)
890,NA,13205,NA,NA,15E,DESC,1,917,15E,DESC,5,1,331,0,1110,0,100,3133592,Belem (Belem | Oeste),Santa Maria Maior (Baixa)
891,NA,13205,NA,NA,15E,DESC,1,917,15E,DESC,5,1,339,0,1118,0,100,3133592,Belem (Belem | Oeste),Santa Maria Maior (Baixa)
892,NA,801,NA,NA,28E,ASC,8,917,25E,DESC,0,1,1200,0,3054,0,98,3133592,Santa Maria Maior (Castelo),Santa Maria Maior (Baixa)
893,NA,801,NA,NA,28E,ASC,8,917,25E,DESC,0,1,1191,0,3045,0,98,3133592,Santa Maria Maior (Castelo),Santa Maria Maior (Baixa)
894,NA,10511,NA,NA,28E,DESC,8,5605,28E,DESC,8,0,0,0,105,0,99,3133592,Misericordia (Sao Paulo),Santa Maria Maior (Baixa)
895,NA,10511,NA,NA,28E,DESC,8,5605,28E,DESC,8,0,0,0,105,0,99,3133592,Misericordia (Sao Paulo),Santa Maria Maior (Baixa)
896,NA,10511,NA,NA,28E,DESC,8,5605,28E,DESC,8,0,0,0,105,0,99,3133592,Misericordia (Sao Paulo),Santa Maria Maior (Baixa)
897,NA,10511,NA,NA,28E,DESC,8,5605,28E,DESC,8,0,0,0,105,0,99,3133592,Misericordia (Sao Paulo),Santa Maria Maior (Baixa)
898,NA,10511,NA,NA,28E,DESC,8,5605,28E,DESC,8,0,0,0,105,0,99,3133592,Misericordia (Sao Paulo),Santa Maria Maior (Baixa)
899,NA,1014,NA,NA,51E,DESC,0,10611,51E,DESC,0,0,0,0,0,0,100,3033581,Santo Antonio (Sao Mamede),Misericordia (Bairro Alto)
900,NA,4115,NA,NA,714,DESC,0,910,714,DESC,0,0,0,0,586,0,100,3033581,Belem (Belem | Este),Santa Maria Maior (Baixa)
901,NA,917,NA,NA,15E,ASC,5,4114,15E,ASC,5,0,0,0,1062,0,100,3033581,Santa Maria Maior (Baixa),Belem (Belem | Este)
902,NA,9905,NA,NA,53E,DESC,0,10507,53E,DESC,0,0,0,0,0,0,100,3033581,Misericordia (Sao Paulo),Misericordia (Bairro Alto)
903,NA,1014,NA,NA,51E,DESC,0,10611,51E,DESC,0,0,0,0,0,0,100,3033581,Santo Antonio (Sao Mamede),Misericordia (Bairro Alto)
