trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
23473063,20:40:14,20:40:42,M22,7,,,,
23473063,20:42:18,20:42:41,M21,8,,,,
23473063,20:43:39,20:44:05,M20,9,,,,
23473063,20:46:40,20:47:14,M13,10,,,,
23473063,20:48:28,20:49:08,M37,11,,,,
23473061,16:15:00,16:15:00,M30,0,,,,
23473061,16:16:24,16:16:53,M29,1,,,,
23473061,16:17:43,16:18:09,M28,2,,,,
23473061,16:18:59,16:19:21,M27,3,,,,
23473061,16:20:22,16:20:44,M26,4,,,,
23473061,16:21:29,16:21:52,M25,5,,,,
23473061,16:23:45,16:24:12,M23,6,,,,
23473061,16:25:14,16:25:42,M22,7,,,,
23473061,16:27:18,16:27:41,M21,8,,,,
23473061,16:28:39,16:29:05,M20,9,,,,
23473061,16:31:40,16:32:14,M13,10,,,,
23473061,16:33:28,16:34:08,M37,11,,,,
23473059,10:00:00,10:00:00,M30,0,,,,
23473059,10:01:24,10:01:53,M29,1,,,,
23473059,10:02:43,10:03:09,M28,2,,,,
23473059,10:03:59,10:04:21,M27,3,,,,
23473059,10:05:22,10:05:44,M26,4,,,,
23473059,10:06:29,10:06:52,M25,5,,,,
23473059,10:08:45,10:09:12,M23,6,,,,
23473059,10:10:14,10:10:42,M22,7,,,,
23473059,10:12:18,10:12:41,M21,8,,,,
23473059,10:13:39,10:14:05,M20,9,,,,
23473059,10:16:40,10:17:14,M13,10,,,,
23473059,10:18:28,10:19:08,M37,11,,,,
23473057,07:15:00,07:15:00,M30,0,,,,
23473057,07:16:24,07:16:53,M29,1,,,,
23473057,07:17:43,07:18:09,M28,2,,,,
23473057,07:18:59,07:19:21,M27,3,,,,
23473057,07:20:22,07:20:44,M26,4,,,,
23473057,07:21:29,07:21:52,M25,5,,,,
23473057,07:23:45,07:24:12,M23,6,,,,
23473057,07:25:14,07:25:42,M22,7,,,,
23473057,07:27:18,07:27:41,M21,8,,,,
23473057,07:28:39,07:29:05,M20,9,,,,
23473057,07:31:40,07:32:14,M13,10,,,,
23473057,07:33:28,07:34:08,M37,11,,,,
23473055,06:30:00,06:30:00,M30,0,,,,
23473055,06:31:24,06:31:53,M29,1,,,,
23473055,06:32:43,06:33:09,M28,2,,,,
23473055,06:33:59,06:34:21,M27,3,,,,
23473055,06:35:22,06:35:44,M26,4,,,,
23473055,06:36:29,06:36:52,M25,5,,,,
23473055,06:38:45,06:39:12,M23,6,,,,
23473055,06:40:14,06:40:42,M22,7,,,,
23473055,06:42:18,06:42:41,M21,8,,,,
23473055,06:43:39,06:44:05,M20,9,,,,
23473055,06:46:40,06:47:14,M13,10,,,,
23473055,06:48:28,06:49:08,M37,11,,,,
23473077,22:30:00,22:30:00,M30,0,,,,
23473077,22:31:24,22:31:53,M29,1,,,,
23473077,22:32:43,22:33:09,M28,2,,,,
23473077,22:33:59,22:34:21,M27,3,,,,
23473077,22:35:22,22:35:44,M26,4,,,,
23473077,22:36:29,22:36:52,M25,5,,,,
23473077,22:38:45,22:39:12,M23,6,,,,
23473077,22:40:14,22:40:42,M22,7,,,,
23473077,22:42:18,22:42:41,M21,8,,,,
23473077,22:43:39,22:44:05,M20,9,,,,
23473077,22:46:40,22:47:14,M13,10,,,,
23473077,22:48:28,22:49:08,M37,11,,,,
23473075,21:30:00,21:30:00,M30,0,,,,
23473075,21:31:24,21:31:53,M29,1,,,,
23473075,21:32:43,21:33:09,M28,2,,,,
23473075,21:33:59,21:34:21,M27,3,,,,
23473075,21:35:22,21:35:44,M26,4,,,,
23473075,21:36:29,21:36:52,M25,5,,,,
23473075,21:38:45,21:39:12,M23,6,,,,
23473075,21:40:14,21:40:42,M22,7,,,,
23473075,21:42:18,21:42:41,M21,8,,,,
23473075,21:43:39,21:44:05,M20,9,,,,
23473075,21:46:40,21:47:14,M13,10,,,,
23473075,21:48:28,21:49:08,M37,11,,,,
23473073,20:30:00,20:30:00,M30,0,,,,
23473073,20:31:24,20:31:53,M29,1,,,,
23473073,20:32:43,20:33:09,M28,2,,,,
23473073,20:33:59,20:34:21,M27,3,,,,
23473073,20:35:22,20:35:44,M26,4,,,,
23473073,20:36:29,20:36:52,M25,5,,,,
23473073,20:38:45,20:39:12,M23,6,,,,
23473073,20:40:14,20:40:42,M22,7,,,,
23473073,20:42:18,20:42:41,M21,8,,,,
23473073,20:43:39,20:44:05,M20,9,,,,
23473073,20:46:40,20:47:14,M13,10,,,,
23473073,20:48:28,20:49:08,M37,11,,,,
23473071,12:00:00,12:00:00,M30,0,,,,
23473071,12:01:24,12:01:53,M29,1,,,,
23473071,12:02:43,12:03:09,M28,2,,,,
23473071,12:03:59,12:04:21,M27,3,,,,
23473071,12:05:22,12:05:44,M26,4,,,,
23473071,12:06:29,12:06:52,M25,5,,,,
23473071,12:08:45,12:09:12,M23,6,,,,
23473071,12:10:14,12:10:42,M22,7,,,,
23473071,12:12:18,12:12:41,M21,8,,,,
23473071,12:13:39,12:14:05,M20,9,,,,
23473071,12:16:40,12:17:14,M13,10,,,,
23473071,12:18:28,12:19:08,M37,11,,,,
23473069,06:30:00,06:30:00,M30,0,,,,
23473069,06:31:24,06:31:53,M29,1,,,,
23473069,06:32:43,06:33:09,M28,2,,,,
23473069,06:33:59,06:34:21,M27,3,,,,
23473069,06:35:22,06:35:44,M26,4,,,,
23473069,06:36:29,06:36:52,M25,5,,,,
23473069,06:38:45,06:39:12,M23,6,,,,
23473069,06:40:14,06:40:42,M22,7,,,,
23473069,06:42:18,06:42:41,M21,8,,,,
23473069,06:43:39,06:44:05,M20,9,,,,
23473069,06:46:40,06:47:14,M13,10,,,,
23473069,06:48:28,06:49:08,M37,11,,,,
23473079,06:30:00,06:30:00,M30,0,,,,
23473079,06:31:24,06:31:53,M29,1,,,,
23473079,06:32:43,06:33:09,M28,2,,,,
23473079,06:33:59,06:34:21,M27,3,,,,
23473079,06:35:22,06:35:44,M26,4,,,,
23473079,06:36:29,06:36:52,M25,5,,,,
23473079,06:38:45,06:39:12,M23,6,,,,
23473079,06:40:14,06:40:42,M22,7,,,,
23473079,06:42:18,06:42:41,M21,8,,,,
23473079,06:43:39,06:44:05,M20,9,,,,
23473079,06:46:40,06:47:14,M13,10,,,,
23473079,06:48:28,06:49:08,M37,11,,,,
23473083,20:30:00,20:30:00,M30,0,,,,
23473083,20:31:24,20:31:53,M29,1,,,,
23473083,20:32:43,20:33:09,M28,2,,,,
23473083,20:33:59,20:34:21,M27,3,,,,
23473083,20:35:22,20:35:44,M26,4,,,,
23473083,20:36:29,20:36:52,M25,5,,,,
23473083,20:38:45,20:39:12,M23,6,,,,
23473083,20:40:14,20:40:42,M22,7,,,,
23473083,20:42:18,20:42:41,M21,8,,,,
23473083,20:43:39,20:44:05,M20,9,,,,
23473083,20:46:40,20:47:14,M13,10,,,,
23473083,20:48:28,20:49:08,M37,11,,,,
23473081,12:00:00,12:00:00,M30,0,,,,
23473081,12:01:24,12:01:53,M29,1,,,,
23473081,12:02:43,12:03:09,M28,2,,,,
23473081,12:03:59,12:04:21,M27,3,,,,
23473081,12:05:22,12:05:44,M26,4,,,,
23473081,12:06:29,12:06:52,M25,5,,,,
23473081,12:08:45,12:09:12,M23,6,,,,
23473081,12:10:14,12:10:42,M22,7,,,,
23473081,12:12:18,12:12:41,M21,8,,,,
23473081,12:13:39,12:14:05,M20,9,,,,
23473081,12:16:40,12:17:14,M13,10,,,,
23473081,12:18:28,12:19:08,M37,11,,,,
23473087,22:30:00,22:30:00,M30,0,,,,
23473087,22:31:24,22:31:53,M29,1,,,,
23473087,22:32:43,22:33:09,M28,2,,,,
23473087,22:33:59,22:34:21,M27,3,,,,
23473087,22:35:22,22:35:44,M26,4,,,,
23473087,22:36:29,22:36:52,M25,5,,,,
23473087,22:38:45,22:39:12,M23,6,,,,
23473087,22:40:14,22:40:42,M22,7,,,,
23473087,22:42:18,22:42:41,M21,8,,,,
23473087,22:43:39,22:44:05,M20,9,,,,
23473087,22:46:40,22:47:14,M13,10,,,,
23473087,22:48:28,22:49:08,M37,11,,,,
23473085,21:30:00,21:30:00,M30,0,,,,
23473085,21:31:24,21:31:53,M29,1,,,,
23473085,21:32:43,21:33:09,M28,2,,,,
23473085,21:33:59,21:34:21,M27,3,,,,
23473085,21:35:22,21:35:44,M26,4,,,,
23473085,21:36:29,21:36:52,M25,5,,,,
23473085,21:38:45,21:39:12,M23,6,,,,
23473085,21:40:14,21:40:42,M22,7,,,,
23473085,21:42:18,21:42:41,M21,8,,,,
23473085,21:43:39,21:44:05,M20,9,,,,
23473085,21:46:40,21:47:14,M13,10,,,,
23473085,21:48:28,21:49:08,M37,11,,,,
