shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
192130,38.735506,-9.103672,7,
192130,38.742348,-9.102104,8,
192130,38.743093,-9.099085,9,
192130,38.746927,-9.099674,10,
192130,38.747829,-9.096873,11,
192130,38.753897,-9.096001,12,
192130,38.756106,-9.104174,13,
192130,38.757513,-9.108831,14,
192130,38.760349,-9.111672,15,
192130,38.762359,-9.109549,16,
192130,38.765286,-9.109616,17,
192130,38.767445,-9.110039,18,
192130,38.770034,-9.108996,19,
192130,38.771901,-9.10987,20,
192130,38.774421,-9.11117,21,
192130,38.776049,-9.113543,22,
192130,38.777166,-9.116168,23,
192130,38.779376,-9.120132,24,
192130,38.781644,-9.119414,25,
192130,38.783563,-9.124536,26,
192130,38.785864,-9.123835,27,
192130,38.788411,-9.123737,28,
192130,38.790108,-9.123886,29,
192131,38.790108,-9.123886,1,
192131,38.788306,-9.123888,2,
192131,38.786098,-9.12392,3,
192131,38.783924,-9.124792,4,
192131,38.780902,-9.120093,5,
192131,38.779131,-9.120172,6,
192131,38.77707,-9.1159,7,
192131,38.776092,-9.113833,8,
192131,38.774242,-9.111261,9,
192131,38.771711,-9.109989,10,
192131,38.769143,-9.1099,11,
192131,38.767153,-9.110219,12,
192131,38.764899,-9.109781,13,
192131,38.762432,-9.109802,14,
192131,38.760471,-9.111998,15,
192131,38.75731,-9.108665,16,
192131,38.755877,-9.103908,17,
192131,38.753497,-9.096143,18,
192131,38.748127,-9.096957,19,
192131,38.7472643157526,-9.09923606388438,20,
192131,38.742501,-9.099326,21,
192131,38.742455,-9.102445,22,
192131,38.735276,-9.103949,23,
192131,38.726303,-9.110477,24,
192131,38.713576,-9.122704,25,
192131,38.707721,-9.132884,26,
192131,38.707944,-9.138598,27,
192131,38.707229,-9.141645,28,
192131,38.705586,-9.143902,29,
192132,38.698495,-9.227593,1,
192132,38.698193,-9.225524,2,
192132,38.695828,-9.221695,3,
192132,38.696888,-9.220126,4,
192132,38.698776,-9.21784,5,
192132,38.699177,-9.21431,6,
192132,38.695504,-9.215095,7,
192132,38.696078,-9.209717,8,
192132,38.697728,-9.204514,9,
192132,38.700299,-9.20305,10,
192132,38.702353,-9.202269,11,
192132,38.705852,-9.202294,12,
192132,38.706427,-9.203907,13,
192132,38.707714,-9.205853,14,
192132,38.708128,-9.209027,15,
192132,38.709348,-9.21157,16,
192132,38.709821,-9.214984,17,
192132,38.711876,-9.214167,18,
192132,38.715797,-9.214703,19,
192132,38.716945,-9.212807,20,
192132,38.717461,-9.209535,21,
192132,38.715155,-9.208012,22,
192132,38.711913,-9.211714,23,
192132,38.71157,-9.214863,24,
192132,38.709701,-9.215458,25,
192132,38.70893,-9.21435,26,
192132,38.709197,-9.211458,27,
192132,38.708075,-9.208899,28,
192132,38.707578,-9.205959,29,
192132,38.705361,-9.203187,30,
192132,38.702452,-9.202531,31,
192132,38.700684,-9.203001,32,
192132,38.697301,-9.204943,33,
192132,38.696293,-9.209346,34,
192132,38.695057,-9.214858,35,
192132,38.695064,-9.219788,36,
192132,38.697689,-9.225137,37,
192132,38.698495,-9.227593,38,
192167,38.7694,-9.173617,1,
192167,38.768976,-9.172816,2,
192167,38.768799,-9.167451,3,
192167,38.768149,-9.168071,4,
192167,38.766947,-9.170982,5,
192167,38.765242,-9.171807,6,
192167,38.762543,-9.170817,7,
192167,38.76047,-9.169226,8,
192167,38.760519,-9.167267,9,
192167,38.761576,-9.165079,10,
192167,38.760371,-9.158243,11,
192167,38.760944,-9.157131,12,
192167,38.764567,-9.157,13,
192167,38.764728,-9.153885,14,
192167,38.764831,-9.152828,15,
192167,38.766451,-9.152747,16,
192167,38.766781,-9.157417,17,
192167,38.767189,-9.157922,18,
192167,38.770342,-9.15971,19,
192167,38.773573,-9.161641,20,
192167,38.774715,-9.163141,21,
192167,38.774499,-9.163788,22,
192167,38.770948,-9.168723,23,
192167,38.772626,-9.170421,24,
192167,38.770416,-9.173092,25,
192167,38.7694,-9.173617,26,
192174,38.733867,-9.11254,1,
192174,38.731925,-9.114974,2,
192174,38.731185,-9.111561,3,
192174,38.731019,-9.109655,4,
192174,38.729788,-9.108609,5,
192174,38.72825,-9.109645,6,
192174,38.726098,-9.112331,7,
192174,38.724477,-9.11383,8,
192174,38.723419,-9.115304,9,
192174,38.724615,-9.116386,10,
192174,38.725556,-9.118724,11,
192174,38.727703,-9.119648,12,
192174,38.729127,-9.122408,13,
192174,38.730618,-9.125341,14,
192174,38.732109,-9.128295,15,
192174,38.732735,-9.130411,16,
192174,38.733344,-9.132793,17,
192174,38.734137,-9.135759,18,
192174,38.73473,-9.13722,19,
192174,38.734898,-9.139609,20,
192174,38.737491,-9.140632,21,
192174,38.737695,-9.142834,22,
192174,38.737161,-9.146707,23,
192174,38.736542,-9.150584,24,
192174,38.734851,-9.152662,25,
192174,38.733335,-9.154744,26,
192174,38.730648,-9.157013,27,
192174,38.729089,-9.159208,28,
192174,38.726425,-9.162436,29,
192174,38.725345,-9.163631,30,
192174,38.724206,-9.165266,31,
192174,38.721557,-9.167202,32,
192174,38.718893,-9.171349,33,
192174,38.715817,-9.172782,34,
192174,38.712593,-9.173664,35,
192174,38.71099,-9.172416,36,
192174,38.709586,-9.171989,37,
192174,38.706573,-9.173485,38,
192174,38.706209,-9.175557,39,
192174,38.704779,-9.177674,40,
192174,38.702588,-9.180939,41,
192174,38.704529,-9.183048,42,
192174,38.704189,-9.185534,43,
192174,38.705114,-9.187655,44,
192174,38.704409,-9.189593,45,
192174,38.703705,-9.190877,46,
192174,38.703134,-9.193396,47,
192174,38.703713,-9.195234,48,
192174,38.704882,-9.19581,49,
192174,38.707562,-9.196163,50,
192174,38.709507,-9.194715,51,
192174,38.710557,-9.193446,52,
192174,38.710195,-9.191342,53,
192174,38.709196,-9.192001,54,
192175,38.733867,-9.11254,1,
192175,38.731925,-9.114974,2,
192175,38.731185,-9.111561,3,
192175,38.731019,-9.109655,4,
192175,38.729788,-9.108609,5,
192175,38.72825,-9.109645,6,
192175,38.726098,-9.112331,7,
192175,38.724477,-9.11383,8,
192175,38.723419,-9.115304,9,
192175,38.724615,-9.116386,10,
192175,38.725556,-9.118724,11,
192175,38.727703,-9.119648,12,
192175,38.729127,-9.122408,13,
192175,38.730618,-9.125341,14,
192175,38.732109,-9.128295,15,
192175,38.732735,-9.130411,16,
192175,38.733344,-9.132793,17,
192175,38.734137,-9.135759,18,
192175,38.73473,-9.13722,19,
192175,38.734898,-9.139609,20,
192175,38.737491,-9.140632,21,
192175,38.737695,-9.142834,22,
192175,38.737161,-9.146707,23,
192175,38.736542,-9.150584,24,
192175,38.734851,-9.152662,25,
192175,38.733335,-9.154744,26,
192175,38.730648,-9.157013,27,
192175,38.729089,-9.159208,28,
192175,38.726425,-9.162436,29,
192175,38.725345,-9.163631,30,
192175,38.724206,-9.165266,31,
192175,38.721557,-9.167202,32,
192175,38.718893,-9.171349,33,
192175,38.715817,-9.172782,34,
192175,38.712593,-9.173664,35,
192175,38.71099,-9.172416,36,
192175,38.709586,-9.171989,37,
192175,38.706573,-9.173485,38,
192175,38.706209,-9.175557,39,
192175,38.704779,-9.177674,40,
192175,38.702588,-9.180939,41,
192175,38.704529,-9.183048,42,
192175,38.704189,-9.185534,43,
192175,38.705114,-9.187655,44,
192175,38.704409,-9.189593,45,
192175,38.703705,-9.190877,46,
192175,38.703134,-9.193396,47,
192175,38.703713,-9.195234,48,
192175,38.704882,-9.19581,49,
192175,38.707562,-9.196163,50,
192175,38.710062,-9.194963,51,
192175,38.711568,-9.195374,52,
192175,38.713933,-9.196977,53,
192176,38.762272,-9.197306,1,
192176,38.766042,-9.19818,2,
192176,38.768936,-9.195495,3,
192176,38.770957,-9.193403,4,
192176,38.771977,-9.190204,5,
192176,38.771076,-9.18924,6,
192176,38.769249,-9.189228,7,
192176,38.767433,-9.185572,8,
192176,38.766468,-9.18419,9,
192176,38.767282,-9.181298,10,
192176,38.76771,-9.180275,11,
192176,38.765167,-9.178531,12,
192176,38.764081,-9.176613,13,
192176,38.762543,-9.170817,14,
192176,38.76047,-9.169226,15,
192176,38.760519,-9.167267,16,
192176,38.764583,-9.166568,17,
192176,38.766852,-9.16405,18,
192176,38.766601,-9.159769,19,
192176,38.765269,-9.15735,20,
192176,38.761076,-9.157348,21,
192177,38.731236,-9.168603,1,
192177,38.730838,-9.168603,2,
192177,38.723469,-9.174898,3,
192177,38.718668,-9.175047,4,
192177,38.715921,-9.175805,5,
192177,38.712414,-9.175463,6,
192177,38.7081,-9.173737,7,
192177,38.706209,-9.175557,8,
192177,38.704779,-9.177674,9,
192177,38.701991,-9.181041,10,
192177,38.699789,-9.18435,11,
192177,38.698466,-9.188384,12,
192177,38.697806,-9.191759,13,
192177,38.697506,-9.196012,14,
192177,38.697483,-9.198881,15,
192177,38.697728,-9.204514,16,
192177,38.699801,-9.205797,17,
192177,38.700527,-9.209795,18,
192177,38.699831,-9.214327,19,
192177,38.700965,-9.216338,20,
192177,38.701017,-9.221464,21,
192177,38.699832,-9.2243,22,
192177,38.699208,-9.226949,23,
192177,38.701501,-9.227351,24,
192177,38.703171,-9.227122,25,
192177,38.705295,-9.226756,26,
192177,38.707337,-9.225596,27,
192177,38.711236,-9.225866,28,
192177,38.713311,-9.225059,29,
192177,38.714244,-9.226306,30,
192177,38.715005,-9.229437,31,
192177,38.714926,-9.231207,32,
192177,38.716023,-9.235666,33,
192178,38.731236,-9.168603,1,
192178,38.730838,-9.168603,2,
192178,38.723469,-9.174898,3,
192178,38.718668,-9.175047,4,
192178,38.715921,-9.175805,5,
192178,38.712414,-9.175463,6,
192178,38.7081,-9.173737,7,
192178,38.706209,-9.175557,8,
192178,38.704779,-9.177674,9,
192178,38.702423,-9.180325,10,
192179,38.707255,-9.173535,1,
192179,38.706209,-9.175557,2,
192179,38.704779,-9.177674,3,
192179,38.701991,-9.181041,4,
192179,38.699789,-9.18435,5,
192179,38.698466,-9.188384,6,
192179,38.697806,-9.191759,7,
192179,38.697506,-9.196012,8,
192179,38.697483,-9.198881,9,
192179,38.697728,-9.204514,10,
192179,38.699801,-9.205797,11,
192179,38.700527,-9.209795,12,
192179,38.699831,-9.214327,13,
192179,38.700965,-9.216338,14,
192179,38.701017,-9.221464,15,
192179,38.699832,-9.2243,16,
192179,38.699208,-9.226949,17,
192179,38.701501,-9.227351,18,
192179,38.703171,-9.227122,19,
192179,38.705295,-9.226756,20,
192179,38.707337,-9.225596,21,
192179,38.711236,-9.225866,22,
192179,38.713311,-9.225059,23,
192179,38.714244,-9.226306,24,
192179,38.715005,-9.229437,25,
192179,38.714926,-9.231207,26,
192179,38.716023,-9.235666,27,
192180,38.731236,-9.168603,1,
192180,38.730838,-9.168603,2,
192180,38.723469,-9.174898,3,
192180,38.718668,-9.175047,4,
192180,38.715921,-9.175805,5,
192180,38.712414,-9.175463,6,
192180,38.7081,-9.173737,7,
192180,38.706209,-9.175557,8,
192180,38.704779,-9.177674,9,
192180,38.701991,-9.181041,10,
192180,38.699789,-9.18435,11,
192180,38.698466,-9.188384,12,
192180,38.697806,-9.191759,13,
192180,38.697506,-9.196012,14,
192180,38.697483,-9.198881,15,
192180,38.69795,-9.204519,16,
192181,38.7262,-9.140725,1,
192181,38.72732,-9.142018,2,
192181,38.725576,-9.140756,3,
192181,38.723658,-9.139847,4,
192181,38.721962,-9.13921,5,
192181,38.719813,-9.138105,6,
192181,38.718601,-9.136711,7,
192181,38.715021,-9.137467,8,
192181,38.713743,-9.137356,9,
192181,38.708998,-9.135325,10,
192181,38.707229,-9.141645,11,
192181,38.706332,-9.145278,12,
192181,38.706414,-9.149768,13,
192181,38.706142,-9.156011,14,
192181,38.70367,-9.162505,15,
192181,38.703447,-9.167728,16,
192181,38.704304,-9.173951,17,
192181,38.704779,-9.177674,18,
192181,38.706089,-9.179013,19,
192181,38.706089,-9.182893,20,
192181,38.705489,-9.185298,21,
192181,38.705114,-9.187655,22,
192181,38.704409,-9.189593,23,
192181,38.703705,-9.190877,24,
192181,38.703134,-9.193396,25,
192181,38.703713,-9.195234,26,
192181,38.704882,-9.19581,27,
192181,38.707562,-9.196163,28,
192181,38.710062,-9.194963,29,
192181,38.711568,-9.195374,30,
192181,38.713933,-9.196977,31,
192181,38.712169,-9.198799,32,
192181,38.713324,-9.200872,33,
192181,38.713411,-9.202661,34,
192181,38.714581,-9.204523,35,
192181,38.715155,-9.208012,36,
192181,38.711324,-9.210373,37,
192181,38.711398,-9.208537,38,
192181,38.710869,-9.205382,39,
192181,38.709579,-9.203425,40,
192182,38.7262,-9.140725,1,
192182,38.72732,-9.142018,2,
192182,38.725576,-9.140756,3,
192182,38.723658,-9.139847,4,
192182,38.721962,-9.13921,5,
192182,38.719813,-9.138105,6,
192182,38.718601,-9.136711,7,
192182,38.715021,-9.137467,8,
192182,38.713743,-9.137356,9,
192182,38.708998,-9.135325,10,
192182,38.707229,-9.141645,11,
192182,38.706332,-9.145278,12,
192182,38.706414,-9.149768,13,
192182,38.706142,-9.156011,14,
192182,38.70367,-9.162505,15,
192182,38.703447,-9.167728,16,
192182,38.704304,-9.173951,17,
192182,38.704779,-9.177674,18,
192182,38.706089,-9.179013,19,
192182,38.706089,-9.182893,20,
192182,38.705489,-9.185298,21,
192182,38.705114,-9.187655,22,
192182,38.704409,-9.189593,23,
192182,38.703705,-9.190877,24,
192182,38.703134,-9.193396,25,
192182,38.703713,-9.195234,26,
192182,38.704882,-9.19581,27,
192182,38.707562,-9.196163,28,
192183,38.708998,-9.135325,1,
192183,38.707229,-9.141645,2,
192183,38.706332,-9.145278,3,
192183,38.706414,-9.149768,4,
192183,38.706142,-9.156011,5,
192183,38.70367,-9.162505,6,
192183,38.703447,-9.167728,7,
192183,38.704304,-9.173951,8,
192183,38.704779,-9.177674,9,
192183,38.702423,-9.180325,10,
192184,38.7262,-9.140725,1,
192184,38.72732,-9.142018,2,
192184,38.725576,-9.140756,3,
192184,38.723658,-9.139847,4,
192184,38.721962,-9.13921,5,
192184,38.719813,-9.138105,6,
192184,38.718601,-9.136711,7,
192184,38.715021,-9.137467,8,
192184,38.713743,-9.137356,9,
192184,38.708998,-9.135325,10,
192184,38.707229,-9.141645,11,
192184,38.706332,-9.145278,12,
192184,38.706414,-9.149768,13,
192184,38.706142,-9.156011,14,
192184,38.70367,-9.162505,15,
192184,38.703447,-9.167728,16,
192184,38.704304,-9.173951,17,
192184,38.704779,-9.177674,18,
192184,38.702588,-9.180939,19,
192184,38.704529,-9.183048,20,
192184,38.704189,-9.185534,21,
192184,38.705114,-9.187655,22,
192184,38.704409,-9.189593,23,
192184,38.703705,-9.190877,24,
192184,38.703134,-9.193396,25,
192184,38.703713,-9.195234,26,
192184,38.704882,-9.19581,27,
192184,38.707562,-9.196163,28,
192184,38.710062,-9.194963,29,
192184,38.711568,-9.195374,30,
192184,38.713933,-9.196977,31,
192184,38.712169,-9.198799,32,
192184,38.713324,-9.200872,33,
192184,38.713411,-9.202661,34,
192184,38.714581,-9.204523,35,
192184,38.715155,-9.208012,36,
192184,38.711324,-9.210373,37,
192184,38.711398,-9.208537,38,
192184,38.710869,-9.205382,39,
192184,38.709579,-9.203425,40,
192185,38.722244,-9.139893,1,
192185,38.724175,-9.139874,2,
192185,38.725921,-9.14063,3,
192185,38.729525,-9.140358,4,
192185,38.732556,-9.140995,5,
192185,38.73489,-9.141472,6,
192185,38.735192,-9.139576,7,
192185,38.737139,-9.136379,8,
192185,38.738743,-9.13672,9,
192185,38.742173,-9.13799,10,
192185,38.744287,-9.139119,11,
192185,38.747571,-9.140831,12,
192185,38.750084,-9.142147,13,
192185,38.751834,-9.143217,14,
192185,38.754733,-9.144657,15,
192185,38.756243,-9.147192,16,
192185,38.75584,-9.151558,17,
192185,38.75859,-9.154033,18,
192185,38.759731,-9.155829,19,
192185,38.760782,-9.1582,20,
192185,38.762555,-9.163613,21,
192185,38.761719,-9.16519,22,
192185,38.761102,-9.166913,23,
192185,38.760581,-9.169727,24,
192185,38.76015,-9.174406,25,
192185,38.760134,-9.17763,26,
192185,38.759658,-9.179809,27,
192185,38.760246,-9.182883,28,
192185,38.759584,-9.185246,29,
192185,38.75717,-9.185684,30,
192185,38.752381,-9.188968,31,
192185,38.749591,-9.191315,32,
192185,38.75014,-9.195589,33,
192185,38.751503,-9.197268,34,
192185,38.753224,-9.196346,35,
192185,38.754482,-9.19782,36,
192185,38.755707,-9.19943,37,
192185,38.756864,-9.201407,38,
192185,38.756422,-9.204083,39,
192185,38.753952,-9.206263,40,
192185,38.752523,-9.206467,41,
192185,38.753414,-9.208499,42,
192185,38.750509,-9.21305,43,
192185,38.748336,-9.215278,44,
192185,38.748038,-9.217079,45,
192185,38.7504416565551,-9.22181220110999,46,
192186,38.760782,-9.1582,1,
192186,38.762555,-9.163613,2,
192186,38.761719,-9.16519,3,
192186,38.761102,-9.166913,4,
192186,38.760581,-9.169727,5,
192186,38.76015,-9.174406,6,
192186,38.760134,-9.17763,7,
192186,38.759658,-9.179809,8,
192186,38.760246,-9.182883,9,
192186,38.759584,-9.185246,10,
192186,38.75717,-9.185684,11,
192186,38.752381,-9.188968,12,
192186,38.749591,-9.191315,13,
192186,38.75014,-9.195589,14,
192186,38.751503,-9.197268,15,
192186,38.753224,-9.196346,16,
192186,38.754482,-9.19782,17,
192186,38.755707,-9.19943,18,
192186,38.756864,-9.201407,19,
192186,38.756422,-9.204083,20,
192186,38.753952,-9.206263,21,
192186,38.752523,-9.206467,22,
192186,38.753414,-9.208499,23,
192186,38.750509,-9.21305,24,
192186,38.748336,-9.215278,25,
192186,38.748038,-9.217079,26,
192186,38.7504416565551,-9.22181220110999,27,
192187,38.715958,-9.1416,1,
192187,38.713573,-9.139711,2,
192187,38.710847,-9.138716,3,
192187,38.708327,-9.136508,4,
192187,38.707756,-9.132488,5,
192187,38.708688,-9.130453,6,
192187,38.710502,-9.127432,7,
192187,38.713034,-9.122954,8,
192187,38.716719,-9.118939,9,
192187,38.723049,-9.113049,10,
192187,38.725421,-9.112173,11,
192187,38.726105,-9.113492,12,
192187,38.727784,-9.114681,13,
192187,38.731249,-9.116807,14,
192187,38.733928,-9.117255,15,
192187,38.735472,-9.117064,16,
192187,38.739673,-9.117672,17,
192187,38.742344,-9.116783,18,
192187,38.744132,-9.11845,19,
192187,38.746596,-9.119261,20,
192187,38.748202,-9.118425,21,
192187,38.752117,-9.120855,22,
192187,38.75266,-9.123002,23,
192187,38.751065,-9.124555,24,
192187,38.753626,-9.125939,25,
192187,38.7555,-9.126346,26,
192187,38.757622,-9.126376,27,
192187,38.759122,-9.124803,28,
192187,38.757903,-9.123185,29,
192187,38.756205,-9.120716,30,
192187,38.754925,-9.118131,31,
192187,38.752105,-9.116658,32,
192187,38.752047,-9.113506,33,
192187,38.755094,-9.113547,34,
192187,38.754428,-9.109356,35,
192187,38.752992,-9.105705,36,
192187,38.750511,-9.104519,37,
192187,38.753472,-9.10311,38,
192187,38.756616,-9.103018,39,
192187,38.7595,-9.10332,40,
192187,38.763674,-9.103671,41,
192187,38.766835,-9.104004,42,
192187,38.768172,-9.09993,43,
192188,38.768172,-9.09993,1,
192188,38.766573,-9.104376,2,
192188,38.763444,-9.104088,3,
192188,38.759929,-9.103673,4,
192188,38.754642,-9.103124,5,
192188,38.752886,-9.103636,6,
192188,38.75303,-9.105516,7,
192188,38.754392,-9.10876,8,
192188,38.755599,-9.112828,9,
192188,38.755985,-9.113618,10,
192188,38.753727,-9.114232,11,
192188,38.752537,-9.114734,12,
192188,38.752188,-9.116525,13,
192188,38.754945,-9.117953,14,
192188,38.756424,-9.120641,15,
192188,38.758117,-9.122929,16,
192188,38.759256,-9.124715,17,
192188,38.757395,-9.126546,18,
192188,38.755319,-9.126414,19,
192188,38.753727,-9.126067,20,
192188,38.751042,-9.124805,21,
192188,38.752278,-9.12321,22,
192188,38.752088,-9.121311,23,
192188,38.7478825091549,-9.11854496984834,24,
192188,38.74625,-9.119767,25,
192188,38.743528,-9.118863,26,
192188,38.74233,-9.116946,27,
192188,38.739829,-9.117839,28,
192188,38.734634,-9.117296,29,
192188,38.731129,-9.116842,30,
192188,38.72811,-9.114928,31,
192188,38.725751,-9.113238,32,
192188,38.724354,-9.112066,33,
192188,38.722655,-9.113516,34,
192188,38.71678,-9.119137,35,
192188,38.7134,-9.122897,36,
192188,38.711015,-9.126852,37,
192188,38.709577,-9.129029,38,
192188,38.707839,-9.132619,39,
192188,38.711027,-9.136894,40,
192188,38.714402,-9.139218,41,
192188,38.715958,-9.1416,42,
192189,38.707647,-9.196398,1,
192189,38.70638,-9.199194,2,
192189,38.704699,-9.198663,3,
192189,38.70489,-9.196252,4,
192189,38.702934,-9.194745,5,
192189,38.703068,-9.193319,6,
192189,38.703411,-9.191612,7,
192189,38.704933,-9.187422,8,
192189,38.705281,-9.185415,9,
192189,38.706024,-9.182246,10,
192189,38.706268,-9.179386,11,
192189,38.705204,-9.178772,12,
192190,38.705204,-9.178772,1,
192190,38.705743,-9.17819,2,
192190,38.706089,-9.182893,3,
192190,38.705489,-9.185298,4,
192190,38.705114,-9.187655,5,
192190,38.704409,-9.189593,6,
192190,38.703705,-9.190877,7,
192190,38.703134,-9.193396,8,
192190,38.703713,-9.195234,9,
192190,38.704932,-9.196728,10,
192190,38.704761,-9.198973,11,
192190,38.706445,-9.199058,12,
192190,38.707562,-9.196163,13,
192191,38.705888,-9.14315,1,
192191,38.70699,-9.142206,2,
192191,38.708327,-9.136508,3,
192191,38.707756,-9.132488,4,
192191,38.708688,-9.130453,5,
192191,38.710502,-9.127432,6,
192191,38.713531,-9.123471,7,
192191,38.716375,-9.120627,8,
192191,38.717738,-9.122061,9,
192191,38.71784,-9.12079,10,
192191,38.71982,-9.123166,11,
192191,38.720561,-9.123771,12,
192191,38.721226,-9.127186,13,
192191,38.721968,-9.128747,14,
192191,38.724902,-9.128462,15,
192191,38.727613,-9.12821,16,
192191,38.730414,-9.127801,17,
192191,38.732109,-9.128295,18,
192191,38.732735,-9.130411,19,
192191,38.733344,-9.132793,20,
192191,38.736947,-9.13372,21,
192191,38.740196,-9.133433,22,
192191,38.742369,-9.134479,23,
192191,38.742512,-9.136343,24,
192191,38.744287,-9.139119,25,
192191,38.747571,-9.140831,26,
192191,38.750084,-9.142147,27,
192191,38.751834,-9.143217,28,
192191,38.754733,-9.144657,29,
192191,38.756243,-9.147192,30,
192191,38.755632,-9.151441,31,
192191,38.75859,-9.154033,32,
192191,38.769864,-9.148551,33,
192191,38.774921,-9.14775,34,
192191,38.774761,-9.147431,35,
192191,38.774409,-9.151747,36,
192191,38.774463,-9.156902,37,
192191,38.774243,-9.15989,38,
192191,38.773945,-9.161487,39,
192191,38.776384,-9.162745,40,
192191,38.778831,-9.163392,41,
192191,38.781219,-9.162964,42,
192191,38.783695,-9.163513,43,
192191,38.782917,-9.164697,44,
192191,38.789658,-9.1685,45,
192191,38.78695,-9.170417,46,
192191,38.785733,-9.172433,47,
192191,38.789452,-9.177191,48,
192191,38.787419,-9.179745,49,
192191,38.7861,-9.18321,50,
192192,38.705888,-9.14315,1,
192192,38.70699,-9.142206,2,
192192,38.708327,-9.136508,3,
192192,38.707756,-9.132488,4,
192192,38.708688,-9.130453,5,
192192,38.710502,-9.127432,6,
192192,38.713531,-9.123471,7,
192192,38.716375,-9.120627,8,
192192,38.717738,-9.122061,9,
192192,38.71784,-9.12079,10,
192192,38.71982,-9.123166,11,
192192,38.720561,-9.123771,12,
192192,38.721226,-9.127186,13,
192192,38.721968,-9.128747,14,
192192,38.724902,-9.128462,15,
192192,38.727613,-9.12821,16,
192192,38.730414,-9.127801,17,
192192,38.732109,-9.128295,18,
192192,38.732735,-9.130411,19,
192192,38.733344,-9.132793,20,
192192,38.736947,-9.13372,21,
192192,38.740196,-9.133433,22,
192192,38.742369,-9.134479,23,
192192,38.742512,-9.136343,24,
192192,38.744287,-9.139119,25,
192192,38.747571,-9.140831,26,
192192,38.750084,-9.142147,27,
192192,38.751834,-9.143217,28,
192192,38.754733,-9.144657,29,
192192,38.756243,-9.147192,30,
192192,38.755632,-9.151441,31,
192192,38.75859,-9.154033,32,
192192,38.769864,-9.148551,33,
192192,38.774611,-9.147399,34,
192193,38.7861,-9.18321,1,
192193,38.787423,-9.179495,2,
192193,38.78985,-9.176409,3,
192193,38.785733,-9.172433,4,
192193,38.785794,-9.169915,5,
192193,38.78213,-9.164747,6,
192193,38.77836,-9.164296,7,
192193,38.77596,-9.16341,8,
192193,38.773466,-9.161261,9,
192193,38.774165,-9.159754,10,
192193,38.774183,-9.156867,11,
192193,38.774244,-9.152181,12,
192193,38.774921,-9.14775,13,
192193,38.774761,-9.147431,14,
192193,38.768801,-9.149068,15,
192193,38.7588,-9.15004,16,
192193,38.75599,-9.148758,17,
192193,38.755942,-9.145635,18,
192193,38.754051,-9.14464,19,
192193,38.752082,-9.143613,20,
192193,38.750001,-9.142509,21,
192193,38.747428,-9.141082,22,
192193,38.744546,-9.139511,23,
192193,38.742369,-9.137569,24,
192193,38.742141,-9.134454,25,
192193,38.740514,-9.133637,26,
192193,38.737184,-9.133993,27,
192193,38.733142,-9.132494,28,
192193,38.732653,-9.130557,29,
192193,38.731191,-9.127961,30,
192193,38.727195,-9.128395,31,
192193,38.724885,-9.128621,32,
192193,38.721287,-9.129196,33,
192193,38.721081,-9.127043,34,
192193,38.720647,-9.124562,35,
192193,38.719524,-9.122865,36,
192193,38.718233,-9.121237,37,
192193,38.718044,-9.122185,38,
192193,38.716781,-9.120547,39,
192193,38.718064,-9.118806,40,
192193,38.71678,-9.119137,41,
192193,38.7134,-9.122897,42,
192193,38.711015,-9.126852,43,
192193,38.709577,-9.129029,44,
192193,38.707721,-9.132884,45,
192193,38.707944,-9.138598,46,
192193,38.707229,-9.141645,47,
192193,38.705888,-9.14315,48,
192194,38.705474,-9.143463,1,
192194,38.70699,-9.142206,2,
192194,38.709676,-9.136384,3,
192194,38.714269,-9.139119,4,
192194,38.715976,-9.141625,5,
192194,38.71974,-9.145015,6,
192194,38.726303,-9.149265,7,
192194,38.728781,-9.147763,8,
192194,38.730498,-9.146706,9,
192194,38.733918,-9.144647,10,
192194,38.738339,-9.145823,11,
192194,38.742781,-9.146696,12,
192194,38.745929,-9.147482,13,
192194,38.747447,-9.14785,14,
192194,38.74999,-9.148348,15,
192194,38.752318,-9.149647,16,
192194,38.755632,-9.151441,17,
192194,38.75859,-9.154033,18,
192194,38.7611,-9.157183,19,
192194,38.764567,-9.157,20,
192194,38.767189,-9.157922,21,
192194,38.770342,-9.15971,22,
192194,38.773466,-9.161261,23,
192194,38.774165,-9.159754,24,
192194,38.774183,-9.156867,25,
192194,38.774244,-9.152181,26,
192194,38.774921,-9.14775,27,
192194,38.779867,-9.148383,28,
192194,38.784567,-9.1515,29,
192194,38.77963,-9.151659,30,
192194,38.777133,-9.146467,31,
192194,38.779044,-9.144791,32,
192194,38.783567,-9.14325,33,
192194,38.78545,-9.1432,34,
192194,38.787177,-9.144598,35,
192194,38.787883,-9.146167,36,
192194,38.787514,-9.149095,37,
192194,38.790399,-9.150646,38,
192194,38.792433,-9.15025,39,
192194,38.794083,-9.152,40,
192194,38.796,-9.149367,41,
192194,38.798517,-9.147283,42,
192194,38.798043,-9.145343,43,
192195,38.798043,-9.145343,1,
192195,38.7987,-9.14765,2,
192195,38.79595,-9.149517,3,
192195,38.7935,-9.15205,4,
192195,38.792267,-9.150767,5,
192195,38.790754,-9.150761,6,
192195,38.787328,-9.149174,7,
192195,38.78785,-9.145983,8,
192195,38.787177,-9.142515,9,
192195,38.785717,-9.142687,10,
192195,38.783577,-9.143382,11,
192195,38.779204,-9.144684,12,
192195,38.777283,-9.146433,13,
